4.164909741847087066e-01,4.075213114485908006e-02,4.199462981256870675e-01,3.632904351048666935e-01,2.184735442358524682e-01,8.847833213003661879e-01,8.460653718637465293e-01,3.076462641107662876e-01,1.154719207579665147e-01,5.737538078977364453e-01,5.625320083395535242e-01,6.542575364267599891e-01,9.410690780849475523e-01,4.796753295528256578e-01,9.754228208503668007e-01,9.517908016216962419e-02,1.221161658740806955e-01,1.794059565633358052e-04,4.713576866162095813e-01,7.762114240892707684e-02,2.740921273786723900e-01,1.186748942588147920e-01,5.791660564796636823e-01,1.615826792746003771e-01,2.872463593135223259e-01,7.617748340604096891e-01,1.424892238119105092e-01,8.821039321202968075e-01,5.832331945256206129e-01,4.977753527207341433e-01,7.946252547408444444e-01,3.167332328712247902e-01,6.889487162140761622e-01,9.227510003727154020e-01,1.903043772961777666e-02,6.873376839646945236e-01,8.690300717032650724e-01,2.824941820010285487e-01,1.594137271823904967e-01,6.123198028870261433e-01,1.037828296216526530e-01,1.021670783860300774e-01,5.064910104747646358e-01,5.148767531118729757e-01,3.299208698062994216e-01,8.494117031998403844e-01,5.901264361157767535e-01,5.439578352883980283e-01,3.418998426157030673e-02,4.682665788718154420e-01,2.420702378976482549e-01,4.367677522697835935e-01,6.770175625228980199e-02,3.996018229147360046e-01,2.398743783547082342e-01,7.147682533010475403e-01,9.984696758931156380e-01,7.257133498848375996e-01,9.426418848063992106e-01,4.082545305313298734e-01,2.678996110173507694e-01,2.325832808224250203e-01,2.530364675231401850e-01,5.189394130407312122e-01,8.212400901499035399e-02,6.579309292176458435e-01,4.445378742248344839e-01,4.893258880215258788e-01,9.528174571762748624e-01,6.164844466697779746e-01,2.839919928711493458e-01,1.120096149731303059e-01,3.618281273422875310e-01,8.291171682557474387e-02,3.098989079833152638e-01,2.118554811175111519e-01,7.337349932763195248e-01,5.545146458348202412e-01,1.210785367225988840e-01,9.227273904997999043e-01,9.474135071368688932e-02,5.269350583594135662e-01,6.252476122628890520e-01,8.297976701221397855e-01,1.548996727642663607e-01,2.915374058731179940e-01,5.710920745435494883e-01,4.599845219618988734e-01,6.735458479231944962e-01,3.755499379948592509e-01,9.923631607703058410e-01,1.296843639065486109e-01,1.508082680805421238e-01,4.334620643979996135e-01,1.377349604430641583e-02,5.257939893002597787e-01,4.604796623835265557e-01,4.570957620164589619e-01,9.901570171979356960e-01,9.463467778646141859e-01,1.228358484369296705e-01,2.623210697609459907e-01,9.048273476477756150e-01,3.575421679501931127e-01,9.184263625840660694e-01,7.677957164099120657e-01,5.629910993188378399e-01,1.359767763137837426e-01,5.664368102907479940e-01,7.847851887692323114e-01,5.786291169039193827e-01,5.621052582148196031e-01,7.911022851195629313e-01,3.030423564939773162e-01,1.132465076009199906e-01
8.668136776161198265e-01,4.629401856776326207e-01,3.159373662768831803e-01,6.701974614829850907e-01,1.204975971963320874e-01,5.832394734450614404e-01,3.583877296099849952e-01,8.824949311869711988e-01,3.278900380871143660e-01,6.236811719022996615e-03,1.961091441127605917e-01,6.723378530658500329e-01,7.266233291041063191e-01,6.898847631042339668e-01,7.448391046166438212e-01,2.090020208668847412e-01,7.264778844928364565e-01,8.196982363782144843e-01,4.469726244194712761e-01,4.967714732039791858e-01,9.932466659846383994e-02,5.378714152262580317e-01,9.267649492159621971e-01,3.087125220553416094e-01,5.208173960496955690e-01,1.723314240874688485e-01,2.026376000396536980e-01,7.651335781060364383e-02,1.742729620482239283e-01,6.072551854451928993e-02,5.620621107334641126e-02,8.016001109542343350e-01,1.334014394536661707e-01,8.455175512616172062e-01,2.012959117815292520e-01,3.703711305811673293e-01,1.880697838915802167e-01,7.899687004977209437e-01,9.409594629601085447e-02,2.043482271794781480e-01,4.826763234728121965e-01,9.121517982650424461e-01,5.615985357572120806e-01,3.556649318781464064e-01,2.741879421967368113e-01,1.267375214843366737e-01,4.460339156429173890e-01,3.110103292280570475e-01,4.363928609672001330e-02,8.020799460421197402e-01,9.996314886889874352e-01,1.093178807440531447e-01,2.066344239405184802e-01,2.227436589347518980e-01,9.169944697103479259e-01,3.552876013323194027e-01,9.371617095564721556e-01,7.666663081930340518e-01,1.876859984289315775e-01,7.448374733526204050e-01,2.528436464145014106e-01,3.366979703471194574e-01,6.422004107323683320e-01,1.940203018695631498e-01,8.410790807903567590e-01,2.686482503158846846e-01,5.861409503700193424e-01,6.164834997652207660e-02,6.782713615674768048e-01,8.766595664631122720e-01,2.231430236502333631e-01,9.394364806977568705e-01,5.495000243352128333e-01,5.997667159274706616e-01,1.024885257879761674e-01,6.436547952978644016e-01,2.403884257015037607e-01,8.688288053853651105e-01,3.406462319303666941e-01,6.616889243397920950e-01,3.225192304244216546e-01,6.461299447051842282e-02,4.385153570067200635e-01,5.430103438924527293e-01,9.176323128679675367e-01,3.077139688251813165e-01,8.521482346928538343e-01,9.474319370422488173e-01,1.269513833550714732e-01,2.716449086333385110e-01,5.935291178263001344e-01,2.661304659618198287e-01,8.883027467738079386e-01,1.755034754798311947e-01,4.102156158629117755e-01,9.932410621858077659e-01,7.895698964005055664e-01,8.165360558124107326e-01,3.576371403984633934e-01,5.574958472189943670e-01,4.684090070777405801e-01,7.581056653777156207e-01,8.986319706818957087e-01,8.192335318412168332e-01,8.374437701522936817e-02,9.767422014279253384e-01,4.200169351676543705e-01,4.403137173658231429e-01,2.992547993700856446e-01,3.458811987764165430e-01,3.982314686081086519e-01,2.902824111138668228e-01,4.683124676191381397e-01,4.690432736864886820e-01,4.777607386308075910e-01
4.775480204735006451e-01,6.353043544556151723e-01,1.176996840879921680e-01,9.651008705017792844e-01,4.519634088960073903e-01,5.238873905552728777e-02,8.837648766166921188e-01,8.365232504555951409e-02,2.038303427226383358e-01,3.724946027288207097e-03,6.818034900075996101e-03,7.862727139878133986e-01,8.017767569077879353e-01,3.864194138557516256e-01,2.355417609710199200e-01,4.093776192252854829e-01,3.910734776340596408e-01,2.912361007978664929e-01,4.367785709828434504e-01,1.832402714930857907e-02,6.833415931449426939e-01,9.280988976379702660e-01,5.749782894874888584e-01,9.226495802449502515e-02,1.782679309669651657e-01,8.244472078638243051e-01,4.197763302107567762e-01,7.749252437898321855e-01,2.586323438558752255e-02,4.918592019582209707e-01,2.209198082160320764e-01,1.394506643515334432e-01,8.679752734663799263e-01,5.993742381239925976e-01,6.131488577201169576e-01,2.807326619184471461e-01,9.483202776242791732e-01,9.637809076933233007e-03,7.956270472268485161e-01,3.429590916917982790e-01,3.619440170272420626e-02,3.901104990512519466e-01,3.494122835853011866e-01,6.964175370225915707e-01,5.838860869335660286e-01,7.377629634085749455e-01,2.460978120241383293e-01,9.450975182445036094e-01,4.593778493202358426e-01,7.202656525724980829e-01,1.084685933596161445e-01,7.370882881637202955e-02,1.518191602225736625e-01,1.772775979004292679e-01,8.917256563216031662e-01,4.506495458339363491e-01,1.490763734993987566e-01,6.569938693938998098e-01,1.826079678683446839e-01,8.933203180139927257e-02,9.504812347135047634e-01,4.105770459472296574e-01,8.863185066657865985e-01,2.668359731880368124e-01,5.234294528199243679e-01,3.682226383333597752e-01,3.689402026363326481e-01,9.748034562574299511e-02,5.043867424002814737e-01,6.693212709555185214e-01,8.705985406365547297e-01,3.090796608113324448e-02,2.363790186437511043e-01,7.674624029684605775e-01,3.469529060227760642e-01,5.382676665831390705e-01,9.043270008091355283e-01,3.792035372927111680e-01,4.531849437763135063e-02,2.866938833438201772e-01,8.307132172336820775e-01,7.422268763731779129e-02,5.221498131232602535e-01,3.376168761970234078e-01,1.753853544656202024e-01,9.875137998698932940e-01,6.322319590027853931e-01,6.015965783954619894e-01,4.931662561267269318e-01,6.697828724668248856e-01,5.711265933927657246e-01,9.139407824901464583e-02,9.007097844368739947e-01,2.458577620488161530e-01,4.172356333135186501e-01,6.112494846764771061e-01,3.225851215929874671e-01,7.542813804508774478e-03,9.254996731555995559e-01,9.854523130198908354e-02,2.673609507960166276e-01,1.063272301011454479e-01,3.396232084141558027e-02,6.485895695328209865e-01,4.284853922715597951e-01,3.176275867454124713e-01,9.572042744290385485e-01,2.542209426367194724e-03,1.246758290415204556e-01,1.782332735317619932e-01,1.513219469030693265e-01,4.075237627868916190e-01,5.347983500361702669e-01,2.195262307316019623e-01,5.792360165429513152e-01
3.337503664081378218e-01,1.459614157752597563e-01,9.216585951515781083e-01,2.047826662944195741e-01,9.090175435607625865e-01,9.696518057696887904e-01,9.868469138340980606e-01,4.145283799963824789e-01,2.214913729955674260e-01,3.805117220119376940e-04,5.377924711236252708e-01,1.748902191617323840e-02,4.055723925115685136e-01,7.287686492410705430e-01,1.645331593861320552e-01,3.990429501229896259e-01,7.151269120665855183e-01,2.681199254295900114e-01,5.843484992415484136e-01,6.662729836728301658e-01,2.957008171847817501e-01,4.425826719510851381e-01,3.076970313321256700e-01,9.003951251500662278e-02,5.290337479234078488e-01,4.782534225513905835e-01,7.847602432844290321e-02,1.444345167102442998e-02,9.842837534967960877e-01,1.821664045203494897e-01,2.028018790890932510e-01,5.078717439411830625e-01,5.514022504238222933e-01,9.771722828634459290e-01,9.389201773732236411e-01,8.341155960242243594e-01,5.452103490565045618e-01,7.782239581130487860e-01,2.687513350527117040e-01,9.896000998060802134e-01,4.146756929907996492e-01,8.291673820164591202e-01,4.936636863376318018e-01,6.837284715418394665e-01,4.394889184281969285e-01,7.835414055894870944e-02,5.921778524755562101e-01,9.524765254031490880e-01,9.190484006803183517e-03,1.608835971443193513e-01,4.985890230310509041e-01,9.989372058425234346e-01,9.493610155678742224e-01,3.777589007012115419e-01,1.018847263333958753e-01,3.091636746566272520e-01,6.430740140575691433e-01,4.935990812419626117e-01,9.556441485899220822e-01,3.088341920629376625e-01,2.065781267001245425e-01,9.179456891135301388e-01,7.594744023769356422e-01,8.818128595560734695e-01,5.421669115612910428e-01,1.127834291694922511e-02,1.589978316478695974e-01,3.953882540052177097e-01,6.048263405029846718e-01,3.140490028459034799e-01,6.010317461571930142e-01,7.128189931455268802e-01,8.504162722758021875e-01,3.606952840031211194e-01,5.643969311188723470e-01,9.477354622800473472e-01,7.818456473113798433e-01,1.223888662459242903e-02,5.876046747291214789e-01,4.544162975039922614e-01,7.001335187157503581e-01,1.487350877132999072e-01,1.237807095783258621e-01,6.211134308423174044e-01,9.210774147957367930e-01,5.293108570015075953e-01,5.349703765935889810e-02,1.957058302355937085e-01,1.669106682955447118e-01,4.266121148664007157e-01,3.523728575584588185e-01,3.692192958909976674e-01,8.180581442708709794e-01,6.450808661157567125e-02,6.161636166034027973e-01,4.358272512085276107e-01,5.476899499209240130e-01,7.527451477801881952e-01,2.043940841628267557e-01,8.435624137642416809e-01,6.822473408723004340e-01,2.435995172095110628e-01,1.874069584634367458e-01,8.296652122117018635e-01,6.441837289365761610e-01,1.609295119118968886e-01,5.556967672249184254e-02,3.379357857745169946e-01,3.389031000053783771e-01,7.268906115689612868e-01,7.884796609661057776e-01,4.660094184102048231e-01,2.364848031014410712e-01,1.678969376287233195e-01,5.827593919358446950e-01
9.540852784718791835e-01,1.191769720339913297e-01,3.508065492435318289e-01,3.065706584902169740e-01,4.784501070502714115e-02,9.499718659675475685e-01,2.224233274160207774e-01,6.363280782114618672e-01,4.136396041809603519e-01,1.740357232802379195e-01,9.728284163935665418e-01,7.210989394877890257e-01,6.659320450890506837e-01,4.065971521366729818e-02,7.763712562133224804e-01,6.195743164285856253e-01,7.192963980935349610e-01,6.747595717955150452e-01,6.741615786531492960e-01,7.595713564329542589e-01,3.859576499377710412e-01,8.508641093855183746e-01,2.463934176689370203e-01,7.213547793232291117e-01,9.426761065362656566e-01,9.780302976485579780e-01,3.002391414753132759e-01,4.828565355803361436e-01,5.157342106552906813e-01,8.248492816051941068e-01,6.969824762283289843e-01,9.312660523433063942e-01,7.662987114875838834e-01,1.940498045327912202e-01,6.646520778237570148e-01,3.206438524058972117e-01,1.480389292742889940e-01,7.256355507550118489e-01,8.534026948492217102e-01,8.548981333564703577e-01,4.979742612419495451e-01,5.051118870243476167e-01,9.770311267007467659e-01,4.673299628070934908e-01,7.637195928846545190e-01,1.545700968551067499e-02,4.671846184135753921e-01,6.912561808686000508e-02,3.190637124444961614e-02,7.938739045967547758e-01,4.182549885433395342e-01,4.922408641204264468e-01,9.026300432988869638e-01,3.682554539648476011e-01,3.812947752565171156e-01,5.477386254937932630e-01,2.504769868733981442e-01,7.035319728643822934e-01,8.125191877651516403e-01,9.246388742938249639e-01,2.023815757926893111e-01,6.368304820113175335e-01,8.297073558324264964e-01,3.349774292735838710e-01,2.914930019947300499e-01,1.649335799120566770e-01,7.729234753661708979e-01,3.269488037086056842e-01,7.938882410586547422e-01,8.374663473446506412e-01,4.242914874783854789e-02,7.129124860006796904e-01,3.925210173050881490e-01,3.958094604457740306e-01,2.594014657623261444e-01,1.052791201783820213e-01,8.470933302428864664e-01,4.518543347636193586e-01,3.504547394548130912e-01,6.777154106889911496e-03,5.474455310142439801e-01,9.249711246303099488e-01,8.522569938166884018e-01,3.213793359031588137e-01,2.451971046000505083e-01,7.182135830824218914e-01,1.207756638280745032e-03,7.589561356263393455e-01,9.583459044689861539e-01,2.091476066150095570e-01,3.286717496518579695e-01,5.762227562050579177e-01,3.507405050654944789e-01,8.405552728009857422e-01,5.735455012835616317e-01,8.626634680958890078e-01,2.963056322930430753e-01,3.057297117583261947e-01,9.326891450140449846e-01,6.296090423067107755e-02,9.051046374883255086e-02,1.104324145943905711e-01,9.626675244254845332e-02,4.202085563081415787e-01,6.456985814139475366e-01,3.160906762739116010e-03,4.585991730105830333e-02,8.726090061482811855e-01,7.096131286285717321e-01,1.513952129396563817e-01,3.350873195456068876e-01,6.233098887914727548e-01,8.111887153872940903e-01,4.451246997299650454e-01,3.645057496966130905e-01
8.180904082923332599e-01,1.341713933497902522e-01,3.377371593404074890e-01,9.800594663846144972e-01,1.247692904807219949e-01,1.262256329565343282e-01,2.037204889969326804e-01,2.009732233338790974e-01,7.556850714215236353e-01,9.718483161901420031e-01,4.203810109113279569e-01,9.982883311360886136e-01,5.001461245656037002e-01,9.228876754404023997e-01,8.542875205967188634e-01,4.493310776698262732e-01,3.443735980006611408e-01,5.450826894485470975e-01,6.664137161320171643e-01,1.028508183168952012e-01,1.748907017540057285e-01,1.333299018679618420e-01,3.508060960884793467e-01,7.102804267854712084e-01,2.227424275913179041e-01,7.955984382782077882e-03,9.934397256883147065e-02,1.411421333798812128e-01,5.195643508786675913e-01,3.952357787711748005e-02,4.606263438362661472e-02,7.842080277640912644e-01,4.245227068930336189e-01,8.199420480538264222e-01,5.163101293851845019e-01,7.054791563196212145e-01,4.641606504309470083e-01,3.375589476971084801e-01,7.860499367557456374e-01,7.555345346200806889e-01,8.546813707288897222e-01,6.087361662003799578e-01,4.347367098973697885e-01,6.182028619175112816e-01,6.871848057135291343e-01,1.996002428214835311e-01,5.193584702078629656e-01,9.444819470564089769e-01,1.011567562983985147e-01,1.211700909225427308e-01,1.832477133021640781e-01,2.402110116443430254e-01,1.153247150241537566e-01,4.632557495044919982e-01,3.877183004428415014e-01,7.288585070789403986e-01,7.191759090941538535e-01,1.210098622538390151e-01,3.490352071560787195e-01,1.821773669230216108e-01,1.951984928263755803e-01,1.446390526808746246e-01,4.862933028680562764e-01,5.907018164018938977e-01,9.290098347760181730e-01,2.297791294217229330e-01,1.519239960481592600e-01,4.776419930208033460e-01,9.525589218097021416e-01,7.574273379709798304e-01,2.778053362839402185e-01,9.034368793304886625e-02,8.397331638633780404e-01,7.730701903521601803e-01,6.202094834439140225e-01,1.110228774243293692e-01,2.966616974022348030e-01,3.558820356021897835e-01,9.886635461409373216e-01,6.071748520058892762e-01,3.649404399410096644e-01,9.017864918558970988e-02,9.325384285785880412e-01,8.441971755687981416e-01,8.427162826650629324e-01,1.127551484514475455e-01,3.468715916828389867e-01,4.789200518887957170e-01,3.786597325367464517e-01,9.131904952483463900e-01,1.864309725013292562e-01,1.069428118634215552e-01,1.799553988112718717e-01,9.454947951888581503e-01,5.713162095615931246e-02,7.707552898192475688e-01,1.321384156482183492e-01,2.135267044152878713e-01,4.316042640543014119e-01,8.917163171657003229e-01,4.577571898619425816e-01,5.781507721233289931e-01,4.964532221796704725e-01,9.572528311048547067e-01,6.825168572378195186e-01,7.953167940328943475e-01,9.103718487230909595e-01,6.425644783950697214e-02,1.268938446488745986e-01,2.876111767937893429e-02,5.732497598312753517e-01,9.523493690248565624e-01,6.053951963665777924e-01,4.007217654523478334e-01,6.601143697486062667e-01
8.556786350707581423e-01,3.918365359161980477e-01,3.462096676556306596e-01,6.997795840853575644e-01,7.877829959734277132e-01,6.264635217914706899e-01,6.613287532439116045e-01,7.722982512289425228e-02,4.381522124897951898e-01,8.508802448588493883e-01,1.500201514763842003e-01,9.040432761428993658e-01,5.178920849970818363e-01,4.254602520120556175e-01,7.986594616121747148e-01,6.501955040164113520e-01,2.406131728972139561e-01,9.091532242985860268e-01,3.732130452299393664e-01,5.817914832380217671e-01,9.064354366422664455e-01,9.546757933157106191e-01,4.932798490828556037e-01,9.651710232249561816e-01,5.946086401308565694e-01,3.127226681594252877e-01,5.414062551930099998e-01,7.794244208956739861e-01,2.238526740481220079e-01,8.545809102551878977e-01,8.249902280278322841e-01,6.965296210215219386e-01,3.373442681044657165e-01,9.172893357328935071e-01,6.156052885606265734e-01,9.381716921753815441e-01,7.966891786027203715e-01,5.643954848605948760e-01,9.718988545593254536e-01,7.382816747353599940e-01,2.448268523640139208e-02,5.224036517184071915e-01,9.255971992065725740e-01,7.097541900498540723e-01,3.712384514823068304e-01,3.646364211791208731e-01,7.961540050950748348e-01,8.263977211792923327e-01,1.216642980316310838e-02,3.225905061086553616e-01,2.314640064371461248e-01,6.006578367244934658e-01,1.100836946825106966e-01,7.693393051763033341e-01,5.286219410373156347e-01,8.310118777791365430e-01,8.679495734681904606e-01,3.059924774901631173e-01,7.106904517365366658e-01,7.332137705415189277e-01,5.384253631591835454e-01,8.715357121174386323e-01,1.735501241249024496e-01,2.708544718578409505e-01,1.206085964179981623e-01,2.517874898216903023e-01,3.338245958292663795e-01,6.814784484110009144e-01,4.453989808936841266e-01,4.790981808598506753e-01,5.969433061315921885e-01,5.672076843656452816e-01,8.653688582145084573e-02,8.291467985194533874e-01,6.950237072748614853e-02,1.945092723443118399e-01,1.790721950248294336e-01,6.268603955853985221e-01,5.899699716162600804e-01,5.638806603445951637e-01,2.099425607386679049e-01,6.188896482056286535e-02,9.075758818521373339e-02,2.640708792380713210e-01,1.452114230211744850e-01,2.115303105456103339e-01,4.915265732073583749e-01,7.664905549723554090e-01,2.003060198399837510e-01,3.752911859791197013e-01,3.997536980335909540e-01,6.134698731310260778e-01,3.117159006954008382e-01,8.098446984023349726e-01,1.491111208225606166e-01,7.049196846005599815e-01,7.845123598094749795e-01,8.522757001972094404e-01,1.950641617906727632e-01,2.658683915469722825e-01,1.617540534542218633e-01,5.531476670148294250e-01,6.400912315754228032e-01,5.865563724706166493e-01,8.203186505970168074e-01,3.062025414979044347e-01,7.628445586313770121e-01,9.161515692394184285e-01,1.138884256376945514e-01,3.262882975626734128e-01,5.979202795141871363e-01,4.910660048237501796e-01,7.958137132257280255e-01,6.938562696751708891e-01,4.866650464451972580e-01
6.155111697440367458e-01,5.502317421079911536e-02,1.124535759046990102e-01,7.375466932431948841e-01,2.906946993949436342e-01,6.629189715999138643e-01,8.986300121167476451e-01,3.961507640546789721e-01,3.220606234361974018e-01,4.252260170855465260e-01,4.708682033328176475e-01,2.783352235481212356e-01,4.080229220931778089e-01,8.875588010437529540e-01,6.069365627843287259e-01,7.639702748520706965e-01,1.798190196210657787e-01,3.347850793233957400e-01,6.012920585513280569e-01,9.685903531306966352e-01,9.885013566968563481e-01,8.311010052760003930e-01,9.311359309582654120e-01,7.294165357813156003e-01,9.688355193841005075e-01,9.495053246615221543e-01,4.560713836074558464e-02,1.310081267043132491e-01,2.139995094401630771e-01,7.871988748618492515e-01,1.378979149936453985e-01,6.034883478775421306e-01,5.672962513842567667e-01,6.287093897762201511e-01,3.613091842626848793e-01,4.641940050595773082e-01,9.555652584349951795e-01,9.868245179227277397e-01,7.091759537447765993e-01,6.284556263754608185e-01,1.287706423580697590e-01,7.915246558295303547e-01,8.148811590627873525e-01,9.478329765863464651e-01,7.939558646505509021e-01,4.584893044368973936e-01,2.452763839924891609e-01,9.826702431352346556e-01,1.669494863719833688e-01,4.670349855472907263e-01,9.092156568304013975e-01,8.133575179510179609e-01,6.224344149364546830e-01,9.159793958069253339e-01,5.446044462701676858e-01,9.588722304986369016e-02,7.386139609850076448e-01,3.602605214981238757e-02,4.493601782549724311e-01,2.426041332613995127e-01,9.493024354426478073e-01,3.937112777323906743e-01,1.454086323736668296e-01,4.490292438818325182e-01,4.264358953680091879e-01,1.222979311714814388e-01,9.222949470459964605e-01,1.149606297152269696e-01,1.629492827779284447e-01,2.506332391720630381e-01,4.853041714796886286e-01,3.680515967726744053e-01,2.431954329637753820e-01,1.105460619301794171e-02,5.259993577706807422e-01,3.475859876539882931e-01,3.354340683164933612e-01,2.580237433377729345e-02,7.271609092028715748e-01,7.232983174644465052e-01,1.363111136387125943e-01,5.554699341789267608e-01,5.470381628892595494e-01,3.911373262171702336e-01,2.758984053028757377e-01,2.956100659401432740e-01,2.241670170333528653e-02,6.495446473669084231e-01,1.963738331874301524e-01,8.836164746780656998e-01,6.974746989568627598e-01,5.713898736096927333e-01,1.740334607127677347e-01,8.288643148820221684e-01,7.570171618576874151e-01,7.732476721537957787e-02,9.113544522884053922e-01,4.582487044247636199e-01,8.400352607567951324e-01,4.910918947403322132e-01,9.173751127590320520e-01,3.253318557408747536e-01,3.865934727119164638e-01,4.853219023410239030e-01,8.789018414096896326e-01,3.326642658011962350e-01,3.667400501953649306e-01,9.261565075064134289e-01,6.074945220242212729e-01,5.536888867066501740e-01,5.628114291026389271e-01,1.814222911111426362e-01,9.740818609619575907e-01,4.291525427525580069e-03,9.798938829920207372e-01
5.388481410652676828e-01,1.042175052102386479e-01,2.683242643627029370e-02,1.890246950369018075e-01,7.494499639527425483e-01,2.203738345154926948e-01,4.442343848020227082e-01,6.260851129252134051e-01,6.119722416952413369e-01,8.019068246487188745e-01,3.994887514574003706e-01,7.824164147987809625e-02,2.363197656949431735e-01,4.458305750274840600e-03,8.691693969492638727e-01,8.746004882789570889e-01,4.854208999577921402e-01,2.667905323184370237e-01,3.627990640118382987e-02,9.257585629892957080e-01,4.172473017271164375e-01,4.192241330826413925e-01,2.452133278469757760e-02,6.552902785527225937e-01,3.592178086753712953e-04,1.634159180198836436e-01,2.763854715481098984e-02,5.645867499249557220e-02,8.539553197106868332e-01,2.589735771710180434e-01,9.490259228929243118e-02,3.907075815108072003e-01,5.233363654958041872e-02,2.850538299455868674e-01,1.585194360365147492e-01,3.941349016765777202e-02,5.759358732159454153e-01,8.888812975120817805e-01,1.778319857384294544e-01,3.255970326834076722e-01,5.469262168329087626e-01,4.529986675140098562e-01,1.418069991132027696e-01,8.814716727603607582e-01,2.476610442084885289e-01,1.486329060155535120e-01,4.479633058370026122e-01,1.799618355697736316e-01,8.440860343930616239e-01,8.495114615276798398e-02,4.195615633694386171e-01,8.128920386799000364e-02,9.588706026983075947e-01,4.173403760338256774e-02,6.627518316090181827e-01,7.187570973517292128e-01,2.342477825753080667e-01,1.899942331879115875e-01,7.234508904840009080e-01,6.737476862089486485e-01,1.083974462906950875e-01,1.767321892565362068e-02,9.192234443695245227e-01,5.612437287783592632e-01,7.575346225759735930e-01,4.516584393608360365e-02,9.946903996290882288e-01,7.249619673782663476e-01,2.665401824510424955e-01,9.949663151630535607e-01,2.719967985886919126e-01,1.234287453854828647e-03,4.618281334592942988e-01,6.504864817604272265e-01,6.404729214757771683e-01,9.374405171366445577e-01,5.854661349228174050e-01,9.910640229803640011e-01,2.485975556720743107e-01,7.279894506976840596e-01,2.110480330212242128e-01,8.409298687734997335e-01,1.704940300562268474e-01,1.039322840594172764e-01,6.554705992650137203e-01,1.035516322533359262e-01,1.511792197511561964e-01,2.243349262007894029e-01,1.316831536506374856e-01,4.366822391575908568e-01,3.641187274651304373e-02,7.059449626014272505e-01,1.546848313115642415e-01,3.492067772842892825e-01,9.846408334062878298e-01,7.349446517231590370e-01,6.351079192289705855e-01,4.057863078132170065e-01,5.597444582805102820e-02,3.302422760748587871e-01,1.545228292724284795e-02,3.541015251096317762e-01,2.278132005481073030e-01,1.377049546868438779e-01,4.317887871354936929e-02,3.194228410539726171e-01,2.369709674381300368e-01,4.941498329654844257e-01,4.586981338979136125e-02,2.913819734665019090e-01,3.973491112919583408e-03,2.350856628886027200e-01,5.790858740332537058e-02,5.453125401815628326e-01,7.291762985337242320e-01
9.634603413748423772e-01,3.808567681802074167e-01,5.956955335786018324e-01,9.550138659971704191e-01,1.995166296802182090e-02,2.136203717503241950e-01,5.166882532140926187e-01,1.452259166136763702e-01,7.972081023240077391e-01,2.684554232260876611e-02,4.128685051963590924e-01,3.361375856177772903e-01,4.760136287601465233e-01,9.833605917668564178e-01,6.381829010944883862e-01,7.215733479452206556e-01,6.254144480669298067e-01,7.766749021984897805e-01,1.475047544285584822e-01,7.336574775676159010e-01,4.733689969960679367e-01,4.293064637493292368e-01,7.480821858339196107e-01,2.339501000291091537e-01,8.726955522768389262e-01,2.787143824181284035e-01,2.133509674754856256e-02,2.411358125255013904e-02,1.652969892645106686e-01,1.816161529203407649e-02,1.494531522833819348e-01,4.734685729235793561e-01,5.246874743852913969e-01,2.429309297688770353e-01,7.121624750004857951e-01,4.923322715890542378e-01,9.132719466696743726e-01,3.474738733329569840e-01,9.887805385699410810e-01,4.013370074477784488e-01,6.861481103144261295e-01,7.462983832215572821e-01,4.177085415384602651e-01,2.861922193874737452e-01,6.720488302497054089e-01,5.685395210410544298e-01,3.548701737653169319e-01,8.519881171324442115e-02,2.710462949485668571e-01,9.383386164791635009e-01,9.198768572439974811e-01,6.580568539843123510e-01,6.931256578288161885e-01,9.760415853759478733e-01,3.215380973849008561e-01,5.717112607816607905e-01,6.086611195000383168e-01,6.567705574522300083e-01,9.961554540439712113e-01,9.460527672728110682e-01,3.446515768225663079e-01,9.308100127759396658e-01,3.155602007817720489e-01,9.393193220128752685e-01,4.953839732209880387e-01,1.655366931088654847e-01,9.471072441372341277e-01,2.152909323021856003e-01,5.639999771033636922e-01,9.296430558978506509e-02,3.266226425057139338e-01,6.179491063560098307e-02,6.334538212995701745e-01,9.020202427786434551e-01,9.986184925085921371e-01,8.877152497588554070e-01,9.567155026738783929e-01,1.403590038619230429e-01,9.029865554107894265e-01,3.154595905797719646e-01,4.751609429825989217e-01,9.676362019764034317e-01,7.790590022531931336e-01,2.334954378914480266e-01,5.014999391008357899e-01,2.982807414227916509e-01,9.397051220489990864e-02,7.235564342119420456e-01,1.045799833162465581e-01,8.099686442119267138e-01,7.877185266547723774e-01,8.187842825208951902e-01,2.877961902867647859e-01,1.738267532633990531e-01,4.834411439146842904e-01,1.326523345916653107e-01,3.147656324538589678e-01,7.125567508970439556e-01,2.915312294272839333e-01,7.320633949461692325e-01,2.632046419436536722e-01,7.728550479688794939e-01,6.951324819630492202e-01,4.278474807523943158e-01,3.617760892236470127e-01,8.487596158265237056e-01,3.203973946132043227e-01,5.191763187080056241e-01,1.200197070797671614e-02,7.670081169408340394e-01,6.156942498718610546e-01,8.272818764767049249e-01,7.089827377569914990e-01,3.639122232890485975e-01,8.058161311574051355e-01
